Date	Hour	Sales	Transactions	Items
3/28/2012	12	5218.29	134	1353
3/28/2012	13	4219.26	141	1232
3/28/2012	14	3939.84	117	1151
3/28/2012	15	4964.86	143	1405
3/28/2012	16	5343.11	138	1329
3/28/2012	17	4959.64	148	1326
3/28/2012	18	5905.21	179	1676
3/28/2012	19	5129.76	146	1383
3/28/2012	20	5295.21	146	1466
3/28/2012	21	3444.9	92	885
3/28/2012	22	89.57	3	17
3/29/2012	7	468.62	4	59
3/29/2012	8	-3.4	3	-1
3/29/2012	9	1885.84	70	519
3/29/2012	10	2532.91	73	698
3/29/2012	11	3793.49	108	1019
3/29/2012	12	5607.08	152	1550
3/29/2012	13	4547.69	114	1083
3/29/2012	14	5700.68	161	1555
3/29/2012	15	4366.08	119	1078
3/29/2012	16	5566.66	141	1346
3/29/2012	17	4170.13	136	1148
3/29/2012	18	5488.15	151	1536
3/29/2012	19	5008.6	140	1401
3/29/2012	20	4079.16	138	1171
3/29/2012	21	3095.42	92	816
3/29/2012	22	21.98	1	4
3/30/2012	7	403.19	5	51
3/30/2012	9	2081.53	67	480
3/30/2012	10	3682.81	89	1017
3/30/2012	11	6098.7	151	1547
3/30/2012	12	5790.32	158	1433
3/30/2012	13	5823.88	157	1508
3/30/2012	14	6340.34	150	1640
3/30/2012	15	6694.23	150	1690
3/30/2012	16	5049.27	138	1283
3/30/2012	17	7420.13	177	1901
3/30/2012	18	5756.17	160	1571
3/30/2012	19	5870.28	157	1657
3/30/2012	20	3286.66	95	930
3/30/2012	21	3632.65	75	906
3/31/2012	8	478.87	5	55
3/31/2012	9	4893.87	108	1375
3/31/2012	10	6699.74	149	1809
3/31/2012	11	8938.91	178	2394
3/31/2012	12	7788.71	172	2061
3/31/2012	13	7172.98	153	1889
3/31/2012	14	8646.45	186	2254
3/31/2012	15	7933.7	169	2109
3/31/2012	16	6218.72	155	1801
3/31/2012	17	8385.03	188	2119
3/31/2012	18	5937.79	133	1569
3/31/2012	19	4135.21	99	1125
3/31/2012	20	4490.36	100	1139
3/31/2012	21	286.42	8	72
4/1/2012	8	402.32	4	46
4/1/2012	9	4151.82	90	1067
4/1/2012	10	5301.9	121	1514
4/1/2012	11	7650.15	155	2150
4/1/2012	12	6544.44	147	1822
4/1/2012	13	8361.37	165	2317
4/1/2012	14	7883.45	163	2093
4/1/2012	15	7414.39	177	1972
4/1/2012	16	8546.87	183	2327
4/1/2012	17	8584.31	203	2374
4/1/2012	18	7420.29	201	2134
4/1/2012	19	6502.57	165	1825
4/1/2012	20	4906.93	118	1412
4/1/2012	21	546.19	15	170
4/2/2012	7	434.25	4	52
4/2/2012	8	2.29	1	1
4/2/2012	9	2677.27	73	742
4/2/2012	10	3359.29	88	862
4/2/2012	11	4461.72	125	1245
4/2/2012	12	6816.88	169	1812
4/2/2012	13	6053.12	145	1608
4/2/2012	14	5693.69	139	1559
4/2/2012	15	5961.44	138	1502
4/2/2012	16	6274.2	156	1719
4/2/2012	17	6040.69	175	1776
4/2/2012	18	6185.67	182	1792
4/2/2012	19	6545.81	175	1946
4/2/2012	20	5965.95	159	1643
4/2/2012	21	3288.66	89	852
4/2/2012	22	194.15	3	36
4/3/2012	7	429.18	4	53
4/3/2012	8	12.98	1	3
4/3/2012	9	1703.25	61	424
4/3/2012	10	3600.13	90	879
4/3/2012	11	6729.64	142	1802
4/3/2012	12	5471.73	150	1381
4/3/2012	13	3258.57	122	992
4/3/2012	14	5185.86	123	1295
4/3/2012	15	5150.53	133	1294
4/3/2012	16	4469.1	124	1280
4/3/2012	17	4981.34	149	1283
4/3/2012	18	5912.03	154	1618
4/3/2012	19	5503.28	179	1569
4/3/2012	20	5348.16	134	1456
4/3/2012	21	2663.21	89	782
4/3/2012	22	399.96	7	94
4/4/2012	7	298.9	4	42
4/4/2012	9	1789.09	67	474
4/4/2012	10	2658.03	72	651
4/4/2012	11	4513.28	109	1056
4/4/2012	12	4697.02	140	1210
4/4/2012	13	4688.51	131	1315
4/4/2012	14	4076.48	121	1103
4/4/2012	15	7138.42	148	1831
4/4/2012	16	5515.27	155	1473
4/4/2012	17	6351.21	170	1567
4/4/2012	18	5157.77	148	1592
4/4/2012	19	5706.76	165	1461
4/4/2012	20	4686.94	138	1399
4/4/2012	21	3933.89	91	1065
4/4/2012	22	322.3	6	72
4/5/2012	8	304.39	3	40
4/5/2012	9	3242.14	71	530
4/5/2012	10	3494.7	84	889
4/5/2012	11	4757.4	124	1135
4/5/2012	12	4997.46	145	1248
4/5/2012	13	5298.55	128	1297
4/5/2012	14	6486.48	130	1507
4/5/2012	15	6292.87	135	1437
4/5/2012	16	6374.02	151	1577
4/5/2012	17	5665.83	150	1520
4/5/2012	18	6377.02	167	1600
4/5/2012	19	6261.96	145	1596
4/5/2012	20	5154.94	144	1407
4/5/2012	21	3309.7	87	897
4/5/2012	22	97.26	3	34
4/6/2012	7	416.36	4	49
4/6/2012	9	2556.04	80	702
4/6/2012	10	5984.53	113	1298
4/6/2012	11	8359.37	152	1982
4/6/2012	12	7974.42	181	2056
4/6/2012	13	8260.73	196	2027
4/6/2012	14	9785.69	168	2433
4/6/2012	15	7396.28	162	1775
4/6/2012	16	9175.78	181	2284
4/6/2012	17	7987.53	181	2070
4/6/2012	18	5672.39	156	1541
4/6/2012	19	4824.5	134	1350
4/6/2012	20	5291.03	134	1435
4/6/2012	21	4011.72	87	1005
4/6/2012	22	121.68	4	40
4/7/2012	8	621.94	7	66
4/7/2012	9	7513.88	138	1828
4/7/2012	10	8856.36	152	2126
4/7/2012	11	10074.67	213	2661
4/7/2012	12	10362.8	183	2745
4/7/2012	13	11296.96	204	2974
4/7/2012	14	8307.43	156	2194
4/7/2012	15	12334.12	224	3037
4/7/2012	16	10853.07	214	2640
4/7/2012	17	9321.3	207	2438
4/7/2012	18	9305.02	183	2477
4/7/2012	19	6405.46	167	1691
4/7/2012	20	6762.61	147	1842
4/7/2012	21	1139.38	16	264
4/8/2012	8	385.52	5	46
4/8/2012	9	3757.04	99	1034
4/8/2012	10	6553.94	142	1805
4/8/2012	11	7008.46	173	1778
4/8/2012	12	7818.79	175	2050
4/8/2012	13	5151.41	140	1376
4/8/2012	14	6684.05	144	1844
4/8/2012	15	5960.68	150	1649
4/8/2012	16	5506.43	148	1461
4/8/2012	17	6953.56	168	1968
4/8/2012	18	6298	169	1790
4/8/2012	19	5641.92	130	1557
4/8/2012	20	4079.01	106	1115
4/8/2012	21	224.53	7	56
4/9/2012	7	431.08	4	52
4/9/2012	9	2728.19	77	790
4/9/2012	10	4365.58	90	1150
4/9/2012	11	5901.78	125	1408
4/9/2012	12	7561.55	170	1966
4/9/2012	13	6593.67	156	1735
4/9/2012	14	6313.03	154	1625
4/9/2012	15	7426.61	174	1980
4/9/2012	16	6406.08	148	1739
4/9/2012	17	8064.16	176	2143
4/9/2012	18	7005.41	172	1935
4/9/2012	19	7233.17	165	1905
4/9/2012	20	5377.05	135	1467
4/9/2012	21	3539.81	99	1031
4/9/2012	22	55.2	2	19
4/10/2012	7	423.01	4	52
4/10/2012	9	2233.18	74	595
4/10/2012	10	3914.04	95	943
4/10/2012	11	5060.07	114	1101
4/10/2012	12	5517.11	152	1410
4/10/2012	13	4905.91	115	1277
4/10/2012	14	4737.7	132	1280
4/10/2012	15	5230.06	146	1403
4/10/2012	16	7416.09	172	1975
4/10/2012	17	6528.94	172	1712
4/10/2012	18	6067.11	177	1741
4/10/2012	19	6076.85	160	1680
4/10/2012	20	5416.53	132	1436
4/10/2012	21	3047.33	84	875
4/10/2012	22	153.72	6	46
4/11/2012	6	217.38	3	33
4/11/2012	7	76.31	2	10
4/11/2012	8	15.65	1	10
4/11/2012	9	1667.46	58	458
4/11/2012	10	3170.84	88	820
4/11/2012	11	3727.31	115	982
4/11/2012	12	4823.44	125	1290
4/11/2012	13	4577.03	135	1142
4/11/2012	14	4180.57	134	1076
4/11/2012	15	6078.98	152	1556
4/11/2012	16	4261.63	136	1254
4/11/2012	17	5538.33	141	1393
4/11/2012	18	6622.17	191	1742
4/11/2012	19	6490.24	170	1858
4/11/2012	20	3674.1	121	1039
4/11/2012	21	3619.7	103	1044
4/11/2012	22	40.5	3	9
4/12/2012	7	496.68	4	58
4/12/2012	8	11.48	1	4
4/12/2012	9	2119.11	77	586
4/12/2012	10	2945.48	83	748
4/12/2012	11	5199.96	137	1271
4/12/2012	12	5259.86	142	1266
4/12/2012	13	5829.9	159	1593
4/12/2012	14	5300.83	142	1441
4/12/2012	15	6021.85	126	1480
4/12/2012	16	3737.2	124	1045
4/12/2012	17	5832.71	158	1476
4/12/2012	18	6090.23	177	1693
4/12/2012	19	5719.16	151	1462
4/12/2012	20	4018.31	130	1221
4/12/2012	21	2892.98	81	833
4/12/2012	22	147.65	6	43
4/13/2012	8	387.11	4	47
4/13/2012	9	2893.81	83	753
4/13/2012	10	2979.19	84	753
4/13/2012	11	5053.07	136	1328
4/13/2012	12	8677.95	163	1986
4/13/2012	13	8628.06	179	2208
4/13/2012	14	6497.21	155	1707
4/13/2012	15	7993.29	148	1913
4/13/2012	16	5579.5	144	1533
4/13/2012	17	6765.31	169	1912
4/13/2012	18	5169.26	137	1361
4/13/2012	19	5932.3	147	1657
4/13/2012	20	4127.78	95	991
4/13/2012	21	1930.36	49	492
4/13/2012	22	23.64	1	8
4/14/2012	8	571.92	6	67
4/14/2012	9	5259.06	129	1279
4/14/2012	10	8067.21	146	2005
4/14/2012	11	7865.96	175	2026
4/14/2012	12	9229.86	201	2250
4/14/2012	13	8016.22	180	2136
4/14/2012	14	7859.08	182	2027
4/14/2012	15	7638.91	186	2111
4/14/2012	16	8902.95	185	2270
4/14/2012	17	9165.01	194	2468
4/14/2012	18	7298.96	170	2065
4/14/2012	19	5584.34	140	1524
4/14/2012	20	4932.4	101	1302
4/14/2012	21	570.05	6	130
4/15/2012	8	377.46	4	45
4/15/2012	9	5094.08	110	1392
4/15/2012	10	7700.96	161	2074
4/15/2012	11	9580.16	184	2594
4/15/2012	12	10070.45	193	2605
4/15/2012	13	9095.45	182	2377
4/15/2012	14	9803.71	196	2714
4/15/2012	15	10057.9	203	2684
4/15/2012	16	10429.67	190	2692
4/15/2012	17	10448.03	214	2823
4/15/2012	18	7940.05	195	2205
4/15/2012	19	4666.71	126	1281
4/15/2012	20	4524.25	97	1263
4/15/2012	21	260.3	6	73
4/16/2012	7	440.01	4	53
4/16/2012	9	2790.57	79	742
4/16/2012	10	6058.08	109	1492
4/16/2012	11	5906.47	117	1437
4/16/2012	12	6979.21	176	1919
4/16/2012	13	7481.21	145	1776
4/16/2012	14	5546.88	139	1513
4/16/2012	15	5819.25	131	1460
4/16/2012	16	6869.14	169	1893
4/16/2012	17	7157.75	163	1886
4/16/2012	18	6881.18	174	1981
4/16/2012	19	5276.63	148	1482
4/16/2012	20	6370.48	148	1568
4/16/2012	21	4302.33	101	1129
4/16/2012	22	3.08	1	3
4/17/2012	8	415.65	4	51
4/17/2012	9	2160.89	78	582
4/17/2012	10	3285.19	88	810
4/17/2012	11	4310.14	104	981
4/17/2012	12	4659.2	147	1250
4/17/2012	13	5578.29	133	1438
4/17/2012	14	5785.45	130	1439
4/17/2012	15	4153.98	128	1177
4/17/2012	16	5354.89	139	1395
4/17/2012	17	5858.45	148	1519
4/17/2012	18	4997.54	167	1390
4/17/2012	19	5832.35	167	1634
4/17/2012	20	4343.4	134	1160
4/17/2012	21	3982.65	112	1136
4/17/2012	22	23.43	1	7
4/18/2012	7	299.43	4	42
4/18/2012	8	12.13	1	2
4/18/2012	9	2273.3	80	623
4/18/2012	10	3013.23	85	797
4/18/2012	11	4447.92	121	1136
4/18/2012	12	5140.6	148	1381
4/18/2012	13	3050.69	104	832
4/18/2012	14	3457.63	112	994
4/18/2012	15	5361.01	150	1445
4/18/2012	16	6633.58	165	1686
4/18/2012	17	6337.74	152	1747
4/18/2012	18	6357.74	154	1669
4/18/2012	19	5178.32	150	1521
4/18/2012	20	5169.11	134	1308
4/18/2012	21	3433.37	93	940
4/18/2012	22	203.56	8	57
4/19/2012	7	502.45	4	59
4/19/2012	8	17.62	2	6
4/19/2012	9	2357.18	75	683
4/19/2012	10	3270.36	93	883
4/19/2012	11	5052.52	134	1317
4/19/2012	12	5507.53	150	1456
4/19/2012	13	4231.24	130	1133
4/19/2012	14	5809.42	141	1444
4/19/2012	15	5173.37	128	1384
4/19/2012	16	5425.19	137	1441
4/19/2012	17	5149.88	138	1338
4/19/2012	18	5700.06	165	1602
4/19/2012	19	5122.43	147	1335
4/19/2012	20	5304.2	130	1353
4/19/2012	21	3709.33	102	1018
4/19/2012	22	180.55	4	38
4/20/2012	8	399.11	4	48
4/20/2012	9	3654.36	78	818
4/20/2012	10	4031.57	106	1076
4/20/2012	11	5879.97	139	1495
4/20/2012	12	6174.96	149	1519
4/20/2012	13	5940.43	154	1446
4/20/2012	14	5966.17	159	1447
4/20/2012	15	5889.37	149	1560
4/20/2012	16	6972.65	162	1817
4/20/2012	17	5555.03	154	1545
4/20/2012	18	5929.47	144	1538
4/20/2012	19	4155.96	142	1172
4/20/2012	20	4352.72	132	1241
4/20/2012	21	3079.18	91	924
4/20/2012	22	197.02	8	61
4/21/2012	7	181.58	1	19
4/21/2012	8	373.96	5	46
4/21/2012	9	4258	101	1110
4/21/2012	10	6145.8	133	1572
4/21/2012	11	8119.8	153	2036
4/21/2012	12	8910.48	169	2286
4/21/2012	13	11275.9	176	2761
4/21/2012	14	9140.22	167	2260
4/21/2012	15	8166.88	177	2129
4/21/2012	16	8337.17	181	2237
4/21/2012	17	8632.64	174	2212
4/21/2012	18	7083.48	177	1959
4/21/2012	19	3858.37	107	1088
4/21/2012	20	4344.91	101	1172
4/21/2012	21	281.97	10	69
4/22/2012	8	407.83	6	50
4/22/2012	9	4427.32	111	1172
4/22/2012	10	6788.76	135	1829
4/22/2012	11	9030.89	176	2457
4/22/2012	12	8682.18	186	2304
4/22/2012	13	8456.56	176	2226
4/22/2012	14	7410.63	146	2037
4/22/2012	15	9141.53	192	2530
4/22/2012	16	11678.98	213	3101
4/22/2012	17	9630.02	208	2826
4/22/2012	18	8264.55	197	2335
4/22/2012	19	6550.6	154	1789
4/22/2012	20	5234.63	128	1437
4/22/2012	21	340.02	6	100
4/23/2012	7	457.32	4	54
4/23/2012	8	4.53	1	2
4/23/2012	9	2626.35	80	690
4/23/2012	10	3701.91	95	922
4/23/2012	11	5803.88	130	1411
4/23/2012	12	4262	119	1216
4/23/2012	13	4529.51	108	1130
4/23/2012	14	6486.75	143	1734
4/23/2012	15	4541.21	126	1282
4/23/2012	16	6111.91	155	1688
4/23/2012	17	5722.34	158	1585
4/23/2012	18	6480.62	163	1761
4/23/2012	19	6507.65	174	1917
4/23/2012	20	5379.25	140	1462
4/23/2012	21	4162.11	107	1183
4/23/2012	22	157.26	5	30
4/24/2012	8	447.84	4	52
4/24/2012	9	2298.43	71	598
4/24/2012	10	3246.23	95	895
4/24/2012	11	4240.85	121	997
4/24/2012	12	5944.57	159	1554
4/24/2012	13	4685.55	113	1001
4/24/2012	14	5301.11	136	1304
4/24/2012	15	4907.77	140	1275
4/24/2012	16	4459.14	126	1258
4/24/2012	17	4129.81	145	1173
4/24/2012	18	4810.63	150	1296
4/24/2012	19	6423	167	1751
4/24/2012	20	4190.44	135	1174
4/24/2012	21	3610.18	91	994
4/25/2012	8	328.95	5	46
4/25/2012	9	2266.03	77	586
4/25/2012	10	3821.57	102	947
4/25/2012	11	4452.41	118	1161
4/25/2012	12	5508.89	156	1331
4/25/2012	13	4369.7	112	1113
4/25/2012	14	5188.37	139	1474
4/25/2012	15	5068.1	142	1308
4/25/2012	16	5936.22	132	1522
4/25/2012	17	5959.72	165	1550
4/25/2012	18	5300.79	162	1505
4/25/2012	19	5396.28	155	1457
4/25/2012	20	5208.3	162	1436
4/25/2012	21	5431.47	136	1476
4/25/2012	22	41.41	2	12
4/26/2012	7	552.81	5	64
4/26/2012	8	27.98	2	3
4/26/2012	9	2374.03	75	643
4/26/2012	10	3598.69	83	874
4/26/2012	11	4147.57	119	1039
4/26/2012	12	4815.25	150	1271
4/26/2012	13	5259.9	137	1235
4/26/2012	14	5305.05	129	1288
4/26/2012	15	6392.62	153	1721
4/26/2012	16	6090.67	143	1488
4/26/2012	17	5769.38	143	1545
4/26/2012	18	4035.07	119	1072
4/26/2012	19	5607.47	139	1347
4/26/2012	20	4698.08	141	1303
4/26/2012	21	3951.76	108	1131
4/26/2012	22	198.13	10	74
4/27/2012	8	414.64	5	50
4/27/2012	9	3799.29	102	1042
4/27/2012	10	4088.1	98	1033
4/27/2012	11	5938.52	139	1362
4/27/2012	12	7193.27	158	1788
4/27/2012	13	5320.45	140	1341
4/27/2012	14	7759.28	166	2004
4/27/2012	15	6526.22	155	1659
4/27/2012	16	6169.48	134	1566
4/27/2012	17	7006.61	161	1834
4/27/2012	18	5092.75	146	1412
4/27/2012	19	4430.79	127	1179
4/27/2012	20	4795.53	115	1302
4/27/2012	21	3246.87	68	917
4/27/2012	22	102.05	2	36
4/28/2012	8	597.94	6	61
4/28/2012	9	5237.11	100	1311
4/28/2012	10	9034.17	141	2295
4/28/2012	11	8201.9	161	2077
4/28/2012	12	7638.27	163	2094
4/28/2012	13	8927.1	160	2227
4/28/2012	14	8967.14	178	2264
4/28/2012	15	9731.54	180	2571
4/28/2012	16	8757.58	189	2314
4/28/2012	17	8876.74	201	2448
4/28/2012	18	6214.55	141	1643
4/28/2012	19	6110.65	137	1707
4/28/2012	20	5076.9	109	1361
4/28/2012	21	522.74	14	124
4/29/2012	8	405.63	5	52
4/29/2012	9	3980.81	110	1090
4/29/2012	10	6769.23	140	1802
4/29/2012	11	8550.28	166	2256
4/29/2012	12	8330.87	178	2263
4/29/2012	13	7740.53	165	2062
4/29/2012	14	8392.75	187	2272
4/29/2012	15	8584.96	180	2369
4/29/2012	16	10113.04	202	2812
4/29/2012	17	9750.52	210	2696
4/29/2012	18	7678.98	182	2162
4/29/2012	19	5912.34	143	1586
4/29/2012	20	5385.61	134	1479
4/29/2012	21	424	6	90
4/30/2012	6	369.24	4	48
4/30/2012	7	95.93	1	6
4/30/2012	8	13.65	3	7
4/30/2012	9	2962.11	77	707
4/30/2012	10	3978.76	96	1037
4/30/2012	11	5270.44	118	1335
4/30/2012	12	6876.74	164	1763
4/30/2012	13	7269.07	150	1803
4/30/2012	14	5586.37	143	1445
4/30/2012	15	5765.98	141	1583
4/30/2012	16	6181.73	160	1693
4/30/2012	17	7180.77	198	2001
4/30/2012	18	6702.59	189	1891
4/30/2012	19	8904.84	208	2325
4/30/2012	20	6194.98	164	1770
4/30/2012	21	4031.14	105	1152
4/30/2012	22	92.23	5	50
5/1/2012	7	439.96	4	52
5/1/2012	8	266.88	2	7
5/1/2012	9	2339.65	75	582
5/1/2012	10	3551.96	101	929
5/1/2012	11	5452.66	122	1259
5/1/2012	12	6591.52	155	1626
5/1/2012	13	4388.29	122	1135
5/1/2012	14	5903.31	138	1532
5/1/2012	15	5336.55	158	1452
5/1/2012	16	5416.5	148	1479
5/1/2012	17	5822.31	169	1515
5/1/2012	18	6135.61	177	1600
5/1/2012	19	4730.57	145	1391
5/1/2012	20	5253.6	131	1358
5/1/2012	21	2820.17	78	809
5/1/2012	22	128.14	4	22
5/2/2012	7	317.66	4	43
5/2/2012	8	7.97	1	5
5/2/2012	9	2080.25	72	564
5/2/2012	10	3291.66	83	882
5/2/2012	11	4146.43	126	1018
5/2/2012	12	4459.73	135	1167
5/2/2012	13	4618.74	127	1188
5/2/2012	14	4791.74	136	1302
5/2/2012	15	5541.04	168	1509
5/2/2012	16	5593.45	140	1439
5/2/2012	17	3922.7	118	1116
5/2/2012	18	5892.19	169	1617
5/2/2012	19	4494.69	150	1220
5/2/2012	20	4949.58	158	1394
5/2/2012	21	4231.05	114	1218
5/2/2012	22	111.22	5	35
5/3/2012	7	535.29	4	59
5/3/2012	8	24.62	5	10
5/3/2012	9	2815.23	81	697
5/3/2012	10	2426.64	67	629
5/3/2012	11	3446.92	114	886
5/3/2012	12	5580.08	154	1473
5/3/2012	13	5095.88	131	1287
5/3/2012	14	5271.54	123	1377
5/3/2012	15	5835.61	145	1552
5/3/2012	16	4364.55	136	1232
5/3/2012	17	5945.77	140	1568
5/3/2012	18	4588.01	160	1343
5/3/2012	19	4328.8	149	1163
5/3/2012	20	4825.16	140	1372
5/3/2012	21	3247.15	90	942
5/3/2012	22	275.23	7	78
5/4/2012	8	418.49	4	47
5/4/2012	9	2064.3	74	569
5/4/2012	10	3725.74	120	930
5/4/2012	11	7196.62	159	1858
5/4/2012	12	7049.7	178	1883
5/4/2012	13	5792.29	165	1500
5/4/2012	14	5430.18	138	1411
5/4/2012	15	6333.03	143	1574
5/4/2012	16	6276.4	155	1722
5/4/2012	17	6618.77	156	1819
5/4/2012	18	5971.23	137	1587
5/4/2012	19	6307.76	148	1600
5/4/2012	20	3418.54	119	989
5/4/2012	21	3736.06	86	999
5/4/2012	22	223.4	6	61
5/5/2012	8	544.84	7	49
5/5/2012	9	4884.55	100	1313
5/5/2012	10	5397.2	129	1400
5/5/2012	11	9049.68	157	2122
5/5/2012	12	9924.09	183	2560
5/5/2012	13	8744.04	156	2285
5/5/2012	14	9031.66	189	2451
5/5/2012	15	8404.02	159	2151
5/5/2012	16	7676.69	162	2100
5/5/2012	17	7928.37	177	2301
5/5/2012	18	6447.82	157	1786
5/5/2012	19	5421.68	143	1415
5/5/2012	20	4523.36	118	1347
5/5/2012	21	591.54	11	172
5/6/2012	8	408.44	4	48
5/6/2012	9	5260.51	112	1372
5/6/2012	10	7204.3	140	1903
5/6/2012	11	8760.46	145	2350
5/6/2012	12	8337.1	174	2486
5/6/2012	13	9441.69	204	2663
5/6/2012	14	8969.98	188	2426
5/6/2012	15	8714.96	185	2476
5/6/2012	16	8751.23	177	2282
5/6/2012	17	10242.95	227	2766
5/6/2012	18	8631.03	204	2329
5/6/2012	19	5911.11	145	1601
5/6/2012	20	7073.13	166	1906
5/6/2012	21	496.02	14	144
5/7/2012	7	470	4	56
5/7/2012	9	2633.5	81	669
5/7/2012	10	5041.87	103	1204
5/7/2012	11	4146.88	115	1140
5/7/2012	12	6209.51	159	1607
5/7/2012	13	6976.76	134	1732
5/7/2012	14	6025.07	157	1571
5/7/2012	15	5715.29	158	1611
5/7/2012	16	5977.53	155	1713
5/7/2012	17	6555.98	171	1743
5/7/2012	18	6926.58	191	1918
5/7/2012	19	6543.99	171	1926
5/7/2012	20	5717.01	153	1544
5/7/2012	21	3439.92	111	990
5/7/2012	22	359.39	6	86
5/8/2012	7	450.79	4	54
5/8/2012	8	19.87	1	3
5/8/2012	9	1509.59	61	432
5/8/2012	10	4504.02	96	1100
5/8/2012	11	4873.96	103	1155
5/8/2012	12	4708.03	161	1308
5/8/2012	13	6298.2	151	1594
5/8/2012	14	4884	140	1293
5/8/2012	15	5304.18	124	1452
5/8/2012	16	5443.84	151	1427
5/8/2012	17	5065.41	124	1290
5/8/2012	18	5805.97	170	1588
5/8/2012	19	5366.72	149	1447
5/8/2012	20	4851.17	139	1345
5/8/2012	21	4823.5	135	1321
5/8/2012	22	9.47	2	4
5/9/2012	8	609.2	5	54
5/9/2012	9	2160.32	72	592
5/9/2012	10	3241.05	79	810
5/9/2012	11	4695.42	129	1156
5/9/2012	12	4888.69	157	1214
5/9/2012	13	5018.1	157	1410
5/9/2012	14	4708.79	121	1297
5/9/2012	15	4683.07	111	1176
5/9/2012	16	5162.98	136	1377
5/9/2012	17	4763.3	149	1389
5/9/2012	18	5169.98	150	1454
5/9/2012	19	5886.06	162	1580
5/9/2012	20	5422.97	133	1482
5/9/2012	21	3929.59	113	1087
5/9/2012	22	83.64	6	31
5/10/2012	7	550.84	4	61
5/10/2012	8	33.82	3	6
5/10/2012	9	2689.49	91	735
5/10/2012	10	2370.5	89	694
5/10/2012	11	4443.69	142	1210
5/10/2012	12	5751.89	151	1434
5/10/2012	13	4244.24	137	954
5/10/2012	14	5578.66	123	1398
5/10/2012	15	5273.12	140	1487
5/10/2012	16	4940.26	135	1363
5/10/2012	17	5698.09	160	1430
5/10/2012	18	5383.59	167	1419
5/10/2012	19	4258.78	145	1240
5/10/2012	20	4740.39	138	1279
5/10/2012	21	3238.95	89	907
5/10/2012	22	48	3	18
5/11/2012	7	426.56	4	50
5/11/2012	8	26.67	2	4
5/11/2012	9	2458.72	81	636
5/11/2012	10	3598.43	101	947
5/11/2012	11	6179.91	150	1556
5/11/2012	12	5874.26	168	1556
5/11/2012	13	5126.61	138	1371
5/11/2012	14	6130.36	133	1438
5/11/2012	15	4178.4	118	1169
5/11/2012	16	7018.55	158	1734
5/11/2012	17	7854.19	190	2032
5/11/2012	18	6252.74	168	1641
5/11/2012	19	6032.37	148	1646
5/11/2012	20	4719.68	109	1211
5/11/2012	21	3213.57	81	905
5/11/2012	22	58.67	2	26
5/12/2012	7	611.69	4	62
5/12/2012	8	2.98	1	1
5/12/2012	9	5304.25	108	1301
5/12/2012	10	7574.3	140	2001
5/12/2012	11	9655.58	173	2332
5/12/2012	12	8338.43	186	2101
5/12/2012	13	8241.49	185	2055
5/12/2012	14	7856.81	177	2040
5/12/2012	15	8837.49	189	2212
5/12/2012	16	8444.08	182	2253
5/12/2012	17	7076.17	195	2014
5/12/2012	18	7177.14	195	1911
5/12/2012	19	5277.75	140	1452
5/12/2012	20	5679.06	143	1442
5/12/2012	21	1324.95	28	326
5/13/2012	8	413.97	5	53
5/13/2012	9	6836.49	147	1630
5/13/2012	10	8088.86	178	2113
5/13/2012	11	7283.04	178	1878
5/13/2012	12	8439.9	189	2158
5/13/2012	13	6511.48	155	1705
5/13/2012	14	7312.92	144	1938
5/13/2012	15	5626.59	150	1502
5/13/2012	16	6167.6	158	1635
5/13/2012	17	6960.19	175	1969
5/13/2012	18	7731.3	175	2179
5/13/2012	19	5358.74	120	1555
5/13/2012	20	6255.23	137	1671
5/13/2012	21	751.08	20	220
5/14/2012	6	458.51	4	55
5/14/2012	9	3100.61	78	799
5/14/2012	10	4880.06	107	1248
5/14/2012	11	5408.94	136	1289
5/14/2012	12	7209.59	177	1823
5/14/2012	13	5840.47	166	1578
5/14/2012	14	5611.72	151	1574
5/14/2012	15	5862.86	138	1640
5/14/2012	16	4766.97	137	1301
5/14/2012	17	6776.75	183	1869
5/14/2012	18	5500.83	165	1617
5/14/2012	19	6632.82	173	1808
5/14/2012	20	6560.5	167	1861
5/14/2012	21	3445.85	106	1033
5/14/2012	22	106.4	3	27
5/15/2012	8	449.37	6	61
5/15/2012	9	2831.98	82	753
5/15/2012	10	5935.41	118	1347
5/15/2012	11	6177.68	154	1379
5/15/2012	12	5205.5	163	1417
5/15/2012	13	4483.98	147	1252
5/15/2012	14	5808.43	148	1502
5/15/2012	15	5860.6	140	1527
5/15/2012	16	5607.04	139	1481
5/15/2012	17	6543.7	193	1863
5/15/2012	18	6945.54	194	1939
5/15/2012	19	6134.07	174	1675
5/15/2012	20	6088.7	170	1675
5/15/2012	21	4753.6	123	1342
5/15/2012	22	147.49	7	51
5/16/2012	7	332.36	4	45
5/16/2012	9	2293.76	79	629
5/16/2012	10	2152.81	71	572
5/16/2012	11	4163.82	125	1070
5/16/2012	12	4662.91	129	1167
5/16/2012	13	5795.08	173	1481
5/16/2012	14	5568.78	146	1435
5/16/2012	15	4970.92	137	1337
5/16/2012	16	6265.64	154	1609
5/16/2012	17	6472.65	160	1714
5/16/2012	18	6601.56	167	1659
5/16/2012	19	4675.27	150	1317
5/16/2012	20	4165.94	133	1218
5/16/2012	21	4129.21	115	1134
5/16/2012	22	338.64	4	43
5/17/2012	7	419.69	3	43
5/17/2012	8	192.86	4	26
5/17/2012	9	2926.6	78	727
