Owner	Year	Month	Sales	Transactions	Items
10015	2014	1	228.15	4	76
10015	2015	12	208.93	2	47
10015	2015	11	79.5	1	22
10015	2015	8	84.6	1	21
10015	2015	7	77.02	1	23
10015	2015	6	102.24	2	27
10015	2015	5	161.79	2	40
10015	2015	3	117.22	2	31
10015	2015	1	80.3	2	16
10015	2016	12	391.1	4	61
10015	2016	10	79.03	1	12
10015	2016	7	38.54	1	8
10015	2016	6	59.29	1	4
10015	2016	5	147.12	2	32
10015	2016	3	170.54	3	38
10015	2017	1	35.96	1	12
10016	2010	12	0	2	44
10016	2010	11	7.11E-15	2	29
10016	2010	10	0.21	2	33
10016	2010	9	0.21	1	17
10016	2010	8	-1.78E-15	2	34
10016	2010	7	104.4	2	36
10016	2010	6	63.08	3	30
10016	2010	5	33.11	1	13
10016	2010	4	98.06	3	31
10016	2010	3	69.35	3	33
10016	2010	1	99.94	2	43
10016	2011	12	-1.07E-14	2	36
10016	2011	11	5.33E-15	2	21
10016	2011	9	3.55E-15	1	16
10016	2011	8	7.11E-15	2	23
10016	2011	7	0	1	21
10016	2011	5	0	1	20
10016	2011	4	-1.51E-14	2	43
10016	2011	3	0	2	31
10016	2011	2	3.55E-15	1	17
10016	2011	1	-4.44E-16	1	10
10016	2012	12	-3.55E-15	2	28
10016	2012	11	0.21	1	19
10016	2012	9	0.31	1	20
10016	2012	8	1.04	2	31
10016	2012	7	3.55E-15	1	19
10016	2012	6	7.99E-15	5	64
10016	2012	5	0.68	3	45
10016	2012	4	0.6	3	58
10016	2012	2	0	2	20
10016	2012	1	-6.66E-16	1	22
10016	2013	7	3.55E-15	1	20
10016	2013	5	1.48	1	18
10016	2013	4	-1.78E-15	1	15
10016	2013	3	-3.55E-15	2	32
10016	2013	2	7.11E-15	1	20
10016	2014	4	26.53	1	7
10017	2013	12	0	3	20
10017	2013	8	3.25	15	146
10017	2013	7	-3.55E-15	7	111
10017	2014	12	26.9	2	6
10017	2014	11	31.14	1	6
10017	2014	10	71.54	5	14
10017	2014	9	109.63	4	30
10017	2014	8	81.59	6	17
10017	2014	7	34.09	1	6
10017	2014	6	55.2	4	9
10017	2014	5	140.04	4	36
10017	2014	4	46	2	9
10017	2014	2	68.35	4	13
10017	2015	12	135.44	13	29
10017	2015	11	34.63	2	9
10017	2015	10	41.99	2	10
10017	2015	9	11.8	2	3
10017	2015	8	8	1	3
10017	2015	5	13.18	1	2
10017	2015	4	80.86	5	14
10017	2015	3	228.01	6	46
10017	2015	2	29.18	1	4
10017	2015	1	21.14	1	5
10017	2016	7	20.24	1	5
10017	2016	6	41.78	2	8
10017	2016	4	13.97	1	3
10017	2016	3	80.54	8	14
10017	2016	2	223.13	13	46
10017	2016	1	52.85	2	13
10018	2010	9	0	2	20
10018	2010	8	-3.55E-15	2	15
10018	2010	6	32.08	1	3
10018	2010	3	23.7	1	8
10018	2010	2	27.67	1	5
10018	2011	10	0	1	6
10018	2011	9	-4.44E-16	1	6
10018	2011	5	0	4	55
10018	2011	4	-7.11E-15	2	23
10018	2012	12	0	1	6
10018	2012	11	0	1	6
10018	2012	10	0	1	6
10018	2012	9	-3.55E-15	2	14
10018	2012	8	0	1	5
10018	2012	7	0	1	5
10018	2012	4	8.33E-17	1	6
10018	2012	2	0	1	5
10018	2012	1	0	1	5
10018	2013	12	0	1	5
10018	2013	11	-7.11E-15	1	14
10018	2013	10	1.78E-15	1	17
10018	2013	9	0	1	7
10018	2013	5	4.44E-16	1	7
10018	2013	4	-5.33E-15	1	12
10018	2013	3	1	1	19
10018	2013	2	-1.07E-14	1	11
10018	2013	1	0	1	6
10018	2014	9	11.97	1	4
10018	2014	7	37.64	1	8
10018	2014	6	22.86	1	6
10018	2014	5	7.65	1	3
10018	2014	4	42.03	1	9
10018	2014	1	3.55E-15	1	20
10018	2015	11	62.85	1	15
10018	2015	9	36.43	2	12
10018	2015	8	33.78	1	9
10018	2015	7	55.92	1	15
10018	2015	4	11.92	1	4
10018	2015	3	16.09	1	7
10018	2015	2	57.63	1	8
10018	2015	1	95.41	2	22
10018	2016	12	34.02	1	5
10018	2016	8	18.24	1	5
10018	2016	4	4.39	1	2
10018	2016	2	62.6	2	12
10018	2016	1	7.56	2	4
10018	2017	1	23.85	1	10
10019	2012	12	0.35	4	70
10019	2012	11	0.46	2	42
10019	2012	10	0.32	6	89
10019	2012	9	0	3	48
10019	2013	4	1.42E-14	3	53
10019	2013	3	0.58	3	73
10019	2013	2	0.42	2	40
10019	2013	1	0.14	4	67
10019	2014	3	55.63	1	22
10020	2011	12	-3.55E-15	1	10
10020	2011	10	0	1	11
10020	2012	12	-3.55E-15	2	18
10020	2012	11	-2.49E-14	3	23
10020	2012	10	-7.11E-15	2	22
10020	2012	9	0	1	10
10020	2012	8	1.78E-15	4	28
10020	2012	7	0.62	3	27
10020	2012	4	5.33E-15	2	15
10020	2013	11	3.55E-15	1	14
10020	2013	10	8.88E-16	1	7
10020	2013	9	-5.33E-15	1	10
10020	2013	7	0	1	8
10020	2013	6	0.41	1	14
10020	2013	5	-1.78E-15	1	13
10020	2013	4	1.78E-15	3	24
10020	2013	3	0	2	17
10020	2013	2	-3.55E-15	3	30
10020	2014	12	24.34	1	6
10020	2014	10	13	1	4
10020	2014	9	45.64	1	16
10020	2014	5	10.67	1	4
10020	2014	4	28.31	1	7
10020	2014	1	-1.78E-15	1	10
10020	2015	12	121.92	3	28
10020	2015	11	38.21	3	10
10020	2015	10	19.86	2	6
10020	2015	9	10.96	1	3
10020	2015	8	10.68	1	3
10020	2015	7	22.22	1	7
10020	2015	6	37.75	2	13
10020	2015	5	86.84	2	29
10020	2015	4	41.8	4	16
10020	2015	3	42.54	1	13
10020	2015	2	41.93	1	9
10020	2016	12	91.15	3	26
10020	2016	11	58.17	1	16
10020	2016	8	37.54	1	3
10020	2016	5	66.65	2	16
10020	2016	4	117.24	3	35
10020	2016	3	115.87	3	41
10020	2016	2	140.78	4	47
10020	2016	1	250.48	7	62
10020	2017	1	56.14	1	15
10021	2010	12	-5.33E-15	2	32
10021	2010	11	0.2	13	140
10021	2010	10	-5.68E-14	31	290
10021	2010	9	1.01	15	217
10021	2010	8	0.66	6	119
10021	2010	7	144.41	5	43
10021	2010	6	129.46	3	37
10021	2010	5	151.91	4	39
10021	2010	4	72.04	7	29
10021	2010	3	48.47	3	16
10021	2010	2	54.68	5	14
10021	2010	1	99.43	7	39
10021	2011	12	0.16	6	46
10021	2011	11	3.55E-15	11	94
10021	2011	10	-7.11E-15	8	79
10021	2011	9	2.13E-14	15	117
10021	2011	8	-5.33E-15	7	56
10021	2011	7	1.2	12	113
10021	2011	6	4.88E-15	8	80
10021	2011	5	-1.11E-16	12	107
10021	2011	4	1.78E-15	8	68
10021	2011	3	0	5	44
10021	2011	2	-8.53E-14	6	88
10021	2011	1	3.55E-15	3	41
10021	2012	12	-1.78E-15	1	12
10021	2012	10	0.11	8	84
10021	2012	9	0.29	9	115
10021	2012	8	0.31	17	151
10021	2012	7	1.66	11	144
10021	2012	6	0.75	8	69
10021	2012	5	0.1	6	67
10021	2012	4	-3.55E-15	4	56
10021	2012	3	4.15	9	91
10021	2012	2	4.97E-14	6	88
10021	2012	1	0	4	49
10021	2013	12	3.55E-14	6	97
10021	2013	11	23.49	3	33
10021	2013	10	0.71	11	110
10021	2013	9	-4.26E-14	8	115
10021	2013	8	3.91E-14	11	101
10021	2013	7	1.60E-14	8	88
10021	2013	6	0.77	6	90
10021	2013	5	1.01	4	48
10021	2013	4	0.27	4	41
10021	2013	3	0	2	14
10021	2013	1	1.07E-14	3	26
10021	2014	12	174.91	4	40
10021	2014	11	114.96	4	34
10021	2014	10	55.05	2	13
10021	2014	9	83.49	3	21
10021	2014	8	66.21	2	18
10021	2014	7	131.27	8	37
10021	2014	6	145.32	5	34
10021	2014	5	47.47	4	14
10021	2014	4	190.55	5	49
10021	2014	3	49.69	2	12
10021	2014	2	125.49	3	22
10021	2014	1	308.77	6	78
10021	2015	12	134.46	2	32
10021	2015	11	48.81	1	11
10021	2015	10	62.4	2	19
10021	2015	9	252.6	5	70
10021	2015	8	526.28	14	108
10021	2015	7	384.18	12	102
10021	2015	6	189.85	6	44
10021	2015	5	508.14	12	142
10021	2015	4	403.04	8	101
10021	2015	3	350.62	8	87
10021	2015	2	407.8	8	94
10021	2015	1	338.36	9	76
10021	2016	12	187.87	3	35
10021	2016	11	126.09	4	35
10021	2016	10	142.74	7	34
10021	2016	9	216.37	5	64
10021	2016	8	138.91	5	43
10021	2016	7	23.7	1	6
10021	2016	6	240.33	4	61
10021	2016	5	427.02	8	98
10021	2016	4	135.72	8	41
10021	2016	3	108.38	2	31
10021	2016	2	231.99	5	68
10021	2016	1	338.3	7	71
10021	2017	1	275.77	8	57
10022	2010	12	3.16	1	36
10022	2010	10	0	3	22
10022	2010	9	1.78E-15	1	13
10022	2010	8	7.11E-15	1	21
10022	2010	7	89.12	2	21
10022	2010	6	34.32	1	12
10022	2010	3	16.95	1	5
10022	2010	2	45.68	1	17
10022	2011	12	1.78E-15	1	6
10022	2011	10	6.38	1	17
10022	2011	9	1.78E-15	2	30
10022	2011	8	-1.07E-14	2	47
10022	2011	7	7.11E-15	3	29
10022	2011	5	-2.13E-14	1	16
10022	2011	3	-3.55E-15	1	14
10022	2011	1	0	1	21
10022	2012	12	3.55E-15	1	6
10022	2012	10	7.11E-15	1	17
10022	2012	9	-1.78E-15	2	12
10022	2012	8	-1.78E-15	4	21
10022	2012	6	1.78E-15	1	6
10022	2012	4	0.66	2	43
10022	2012	3	1	1	30
10022	2012	1	0	2	12
10022	2013	12	0	2	17
10022	2013	11	4.3	1	9
10022	2013	10	0	1	5
10022	2013	9	0	2	35
10022	2013	8	2.22E-16	1	6
10022	2013	7	3.55E-15	1	18
10022	2013	5	1.51E-14	3	22
10022	2013	3	-1.78E-15	1	8
10022	2013	1	0	1	8
10022	2014	10	45.21	1	9
10022	2014	9	57	1	11
10022	2014	7	63.35	1	7
10022	2014	5	31.1	1	8
10022	2014	3	68.85	1	11
10022	2014	2	17.98	1	2
10022	2014	1	41.28	1	9
10022	2015	10	8.98	1	4
10022	2015	9	12.99	1	1
10022	2015	8	13.38	1	3
10022	2015	6	13.06	1	4
10022	2015	5	27.3	1	5
10022	2015	4	30.33	1	5
10022	2015	3	10.99	1	1
10022	2016	8	13.06	1	2
10022	2016	6	44.61	2	11
10022	2016	5	17.47	2	4
10022	2016	3	7.98	1	2
10023	2010	3	2.2	1	1
10023	2011	3	4.44E-15	1	12
10023	2012	12	7.11E-15	1	6
10023	2013	10	0	1	8
10023	2014	10	14.99	2	0
10023	2014	5	3.99	1	1
10023	2015	6	2	1	1
10023	2015	5	9.5	1	2
10023	2015	3	12.5	1	3
10024	2010	12	0.21	1	21
10024	2010	11	1.42E-14	2	36
10024	2010	9	3.55E-15	2	22
10024	2010	8	-2.84E-14	3	39
10024	2010	6	30.14	1	11
10024	2010	5	21.94	1	7
10024	2010	4	39.48	1	8
10024	2010	3	91.69	1	34
10024	2010	2	83.08	2	32
10024	2010	1	69.54	1	21
10024	2011	10	0	1	22
10024	2011	8	5.33E-15	1	23
10024	2011	6	7.11E-15	1	15
10024	2011	3	7.11E-15	1	13
10024	2011	2	0	2	35
10024	2011	1	1.42E-14	1	27
10024	2012	12	1.78E-15	1	10
10024	2012	9	-3.55E-15	1	15
10024	2012	7	0.21	1	28
10024	2012	5	0.34	1	17
10024	2012	3	7.11E-15	1	32
10024	2012	2	1.42E-14	1	26
10024	2012	1	8.88E-16	3	28
10024	2013	12	-7.11E-15	2	42
10024	2013	11	0.93	1	16
10024	2013	10	7.11E-15	2	33
10024	2013	9	7.11E-15	1	15
10024	2013	7	4.97E-14	2	53
10024	2013	6	1.16	3	53
10024	2013	5	2.31E-14	3	36
10024	2013	4	-7.11E-15	4	45
10024	2013	3	-2.13E-14	2	39
10024	2013	2	-1.42E-14	1	29
10024	2013	1	4.26E-14	2	50
10024	2014	11	85.79	1	20
10024	2014	10	159.12	1	11
10024	2014	9	98.24	3	30
10024	2014	8	42.99	1	14
10024	2014	7	104.64	2	28
10024	2014	6	217.11	3	62
10024	2014	5	75.1	3	23
10024	2014	4	158.22	3	31
10024	2014	3	111.19	2	41
10024	2014	2	95.94	2	34
10024	2014	1	67.54	3	29
10024	2015	12	396.96	3	67
10024	2015	11	35.75	2	11
10024	2015	10	262.79	3	75
10024	2015	9	74.32	1	15
10024	2015	6	102.18	3	31
10024	2015	5	79.68	1	18
10024	2015	4	139.62	3	38
10024	2015	3	68.98	2	27
10024	2015	2	150.16	2	35
10024	2015	1	169.3	3	60
10024	2016	12	158.25	2	35
10024	2016	11	125.46	1	24
10024	2016	9	68.26	1	16
10024	2016	7	107.38	2	30
10024	2016	6	75.35	1	21
10024	2016	4	204.17	2	47
10024	2016	3	43.32	1	7
10024	2016	1	136.37	3	38
10024	2017	1	64.49	2	21
10025	2010	12	0	2	9
10025	2010	11	-7.11E-15	1	27
10025	2010	10	1.78E-15	1	8
10025	2010	9	-8.88E-16	2	13
10025	2010	6	14.99	1	1
10025	2010	3	44.43	1	12
10025	2011	6	-3.11E-15	2	20
10025	2011	4	8.88E-16	2	20
10025	2011	3	-8.88E-16	3	25
10025	2011	1	0	4	53
10025	2013	10	-1.78E-15	1	10
10025	2014	12	80.87	2	21
10025	2014	11	28.1	1	4
10025	2014	9	3.49	1	2
10025	2014	6	35.85	1	11
10025	2015	4	-25	1	-1
10025	2015	3	71.98	2	23
10025	2015	1	19.38	1	7
10025	2016	7	16.72	1	5
10025	2016	6	58.03	1	5
10026	2010	12	-4.26E-14	1	39
10026	2010	11	3.3	2	57
10026	2010	10	1.3	2	75
10026	2010	9	1.64	4	143
10026	2010	8	137.54	3	100
10026	2010	7	645.76	8	156
10026	2010	6	810.59	10	188
10026	2010	5	498.47	6	121
10026	2010	4	565.39	7	151
10026	2010	3	606.51	6	179
10026	2010	2	700.33	8	203
10026	2010	1	692.19	9	180
10026	2011	12	-1.51E-14	4	50
10026	2011	11	1.42E-14	4	54
10026	2011	10	0	3	31
10026	2011	9	-1.78E-15	3	62
10026	2011	8	0.6	5	63
10026	2011	7	-2.13E-14	4	98
10026	2011	6	2.83E-14	4	75
10026	2011	5	0	5	112
10026	2011	4	1	4	84
10026	2011	3	4.5	5	69
10026	2011	2	-1.78E-13	7	140
10026	2011	1	-2.66E-15	1	12
10026	2012	12	-3.55E-15	2	16
10026	2012	11	-1.42E-14	2	28
10026	2012	10	-1.78E-15	1	6
10026	2012	9	0.31	4	79
10026	2012	8	-1.42E-14	4	48
10026	2012	7	-3.55E-14	6	59
10026	2012	6	-2.84E-14	2	36
10026	2012	5	0.94	1	55
10026	2012	4	2.13E-14	4	84
10026	2012	3	0.23	2	32
10026	2012	2	2.37	7	132
10026	2012	1	2.04	5	105
10026	2013	10	-1.78E-15	1	6
10026	2013	8	-1.78E-15	1	8
10026	2013	6	8.88E-16	1	7
10026	2013	5	0	1	7
10026	2013	4	1.78E-15	2	28
10026	2013	3	0.21	3	52
10026	2013	2	0.9	2	49
10026	2013	1	-2.00E-15	1	10
10026	2014	12	367.01	5	77
10026	2014	10	97.78	3	27
10026	2014	9	238.31	4	48
10026	2014	8	354.47	2	61
10026	2014	7	197.76	2	37
10026	2014	6	288.55	3	56
10026	2014	5	227.09	2	41
10026	2014	4	87.43	3	21
10026	2015	12	31.44	3	10
10026	2015	11	219.03	3	43
10026	2015	10	87.46	1	13
10026	2015	8	125.95	5	23
10026	2015	7	32.8	1	10
10026	2015	6	86.12	2	26
10026	2015	5	197.32	1	38
10026	2015	2	76.29	2	10
10026	2015	1	65.9	1	14
10026	2016	12	46.28	1	7
10026	2016	11	13.49	2	3
10026	2016	9	27.16	1	4
10026	2016	6	14.12	1	3
10026	2016	5	183.46	3	34
10026	2016	3	65.61	3	19
10026	2016	2	38.14	2	10
10026	2016	1	11.32	2	5
10026	2017	1	59.41	4	20
10027	2013	12	0	1	44
10027	2013	10	1.42E-14	3	54
10027	2014	10	60.75	2	12
10027	2014	9	134.83	3	26
10027	2014	8	33.43	2	9
10027	2014	7	102.68	3	25
10027	2014	5	159.23	1	34
10027	2014	4	188.03	1	34
10027	2014	3	171.56	3	35
10027	2014	2	352.1	3	45
10027	2014	1	272.13	3	44
10027	2015	10	190.37	1	25
10027	2015	7	23.95	1	6
10027	2015	6	8.78	1	2
10027	2015	5	96.02	1	16
10027	2015	4	57.28	1	10
10027	2015	2	124.1	1	19
10027	2015	1	115.99	1	15
10027	2016	9	84.43	1	13
10027	2016	6	28.59	1	8
10027	2016	5	41.59	1	10
10027	2016	4	26.68	1	7
10027	2016	3	29.46	1	7
10028	2013	12	1.01	4	66
10028	2013	10	2.84E-14	3	46
10028	2013	9	-7.11E-15	2	17
10028	2013	8	0.19	1	23
10028	2013	7	-3.55E-15	1	21
10028	2013	6	-1.78E-15	2	19
10028	2013	5	0	2	21
10028	2013	4	-1.33E-15	7	70
10028	2013	3	1.42E-14	4	43
10028	2013	2	-1.42E-14	4	61
10028	2014	12	122.8	1	26
10028	2014	7	29.97	1	9
10028	2014	6	11.87	2	3
10028	2014	5	5.36	1	4
10028	2014	4	23.55	1	7
10028	2014	3	6.49	1	1
10028	2014	2	21.4	2	9
10028	2014	1	31.52	1	15
10028	2015	8	10.74	2	4
10028	2015	7	201.75	2	28
10028	2015	5	48.5	2	7
10028	2015	1	303.23	2	77
10028	2016	11	50.22	2	6
10028	2016	10	19.3	1	2
10028	2016	9	32.69	1	6
10028	2016	8	13.52	1	9
10028	2016	7	97.45	5	25
10028	2016	6	31.06	1	9
10028	2016	5	36.07	2	10
10028	2016	3	82.25	2	19
10028	2016	2	127.77	2	39
10028	2016	1	182.08	3	33
10029	2010	12	-2.13E-14	7	79
10029	2010	11	2.6	6	90
10029	2010	10	0.07	9	112
10029	2010	9	0.07	9	121
10029	2010	8	48.17	8	92
10029	2010	7	87.99	3	31
10029	2010	6	182.86	10	70
10029	2010	5	291.35	11	103
10029	2010	4	265.35	10	93
10029	2010	3	134.36	8	52
10029	2010	2	240.97	11	98
10029	2010	1	345.94	13	114
10029	2011	12	0.82	3	51
10029	2011	11	-8.88E-15	4	45
10029	2011	10	1.2	11	113
10029	2011	9	0	7	72
10029	2011	8	7.11E-15	3	33
10029	2011	7	0.21	4	36
10029	2011	6	1.82E-14	3	41
10029	2011	5	1.51E-14	5	69
10029	2011	4	-3.55E-15	3	44
10029	2011	3	2.7	4	61
10029	2011	2	-3.55E-14	7	88
10029	2011	1	0.2	7	108
10029	2012	12	0	3	39
10029	2012	11	-4.26E-14	3	44
10029	2012	9	7.11E-15	2	19
10029	2012	8	-6.66E-16	3	29
10029	2012	7	0	2	26
10029	2012	5	0.11	3	37
10029	2012	4	7.11E-15	4	56
10029	2012	3	3.55E-15	2	32
10029	2012	2	-3.55E-14	3	44
10029	2012	1	2.13E-14	5	62
10029	2013	12	-3.55E-15	1	13
10029	2013	11	0	1	15
10029	2013	10	5.33E-15	2	30
10029	2013	9	0.13	3	44
10029	2013	8	1.41	3	42
10029	2013	7	0	2	24
10029	2013	6	0	4	31
10029	2013	5	0.26	8	73
10029	2013	4	-7.11E-15	3	31
10029	2013	3	-2.13E-14	6	75
10029	2013	2	0.11	7	97
10029	2013	1	-3.55E-15	7	75
10029	2014	12	273.5	6	71
10029	2014	11	206.13	7	54
10029	2014	10	197.17	5	55
10029	2014	9	163.39	4	47
10029	2014	8	244.16	6	62
10029	2014	7	226.36	5	46
10029	2014	6	82.61	2	21
10029	2014	5	279.49	7	84
10029	2014	4	98.72	4	21
10029	2014	3	257.81	10	72
10029	2014	2	113.41	5	36
10029	2014	1	150.25	6	56
10029	2015	12	93.55	6	34
10029	2015	11	167.92	5	36
10029	2015	10	209.7	6	60
10029	2015	9	311.04	7	84
10029	2015	8	181.65	6	54
10029	2015	7	79.08	2	19
10029	2015	6	159.45	6	41
10029	2015	5	431.65	13	100
10029	2015	4	132.86	5	36
10029	2015	3	231.85	6	53
10029	2015	2	115.57	4	33
10029	2015	1	105.92	2	23
10029	2016	12	193.09	4	51
10029	2016	11	328.6	11	89
10029	2016	10	318.46	9	102
10029	2016	9	200.66	6	65
10029	2016	8	287.03	8	78
10029	2016	7	241.4	7	83
10029	2016	6	153.29	4	47
10029	2016	5	162.72	5	36
10029	2016	4	118.52	5	39
10029	2016	3	305.24	8	82
10029	2016	2	360.4	8	88
10029	2016	1	253.87	6	66
10029	2017	1	219.52	5	60
10030	2010	12	1.78E-15	1	14
10030	2010	10	0.5	1	11
10030	2010	8	-2.22E-15	1	13
10030	2010	7	22.65	2	8
10030	2010	6	56.22	2	21
10030	2010	5	161.84	2	45
10030	2010	4	23.43	1	12
10030	2010	3	30.41	1	10
10030	2010	2	54.3	2	21
10030	2010	1	22.91	1	9
10030	2011	8	0	1	14
10030	2011	4	-4.44E-16	1	12
10030	2012	12	1	1	11
10030	2012	11	1.78E-15	1	14
10030	2012	10	3.1	1	14
10030	2012	9	0	1	12
10030	2012	2	8.88E-16	1	13
10030	2013	12	0	1	12
10030	2013	11	1	2	15
10030	2013	10	1.78E-15	1	14
10030	2013	9	2	3	32
10030	2014	12	19.27	1	7
10030	2014	7	26.29	1	9
10030	2014	6	99.11	2	14
10030	2014	2	54.89	1	19
10030	2015	12	25.66	1	7
10030	2015	10	25.07	1	7
10030	2015	9	23.87	1	8
10030	2015	8	18.84	1	7
10030	2015	4	12.99	1	5
10030	2015	3	9.61	1	4
10030	2015	2	36.57	1	10
10030	2015	1	18.61	1	11
10030	2016	11	28.2	1	10
10030	2016	8	15.03	2	7
10031	2010	12	1.12	6	313
10031	2010	11	4.41	5	218
10031	2010	10	1.39	3	160
10031	2010	9	3.24	2	117
10031	2010	8	252.27	7	302
10031	2010	7	422.16	2	107
10031	2010	6	679.82	3	175
10031	2010	5	1173.24	5	254
10031	2010	4	922.35	4	231
10031	2010	3	1079.91	5	273
10031	2010	2	871.44	4	229
10031	2010	1	760.63	8	214
10031	2011	12	10.29	7	275
10031	2011	11	6.25	8	327
10031	2011	10	0.31	5	199
10031	2011	9	0.16	8	222
10031	2011	8	13.83	7	170
10031	2011	7	4.19	8	248
10031	2011	6	2.84E-14	3	100
10031	2011	5	2.11	6	240
10031	2011	4	5.29	5	226
10031	2011	3	4	5	247
10031	2011	2	2.01	4	224
10031	2011	1	1.91	3	110
10031	2012	12	3.82	9	378
10031	2012	11	1.97	8	237
10031	2012	10	1.49	6	282
10031	2012	9	0.85	8	291
10031	2012	8	4.93	7	210
10031	2012	7	15.44	8	375
10031	2012	6	3.21	4	138
10031	2012	5	1.61	7	225
10031	2012	4	0.85	3	176
10031	2012	3	0.93	9	330
10031	2012	2	2.57	5	282
10031	2012	1	0.87	6	300
10031	2013	12	3.19	10	314
10031	2013	11	131.25	14	264
10031	2013	10	6.14	8	191
10031	2013	9	1.49	9	243
10031	2013	8	40.33	9	312
10031	2013	7	9.35	6	290
10031	2013	6	13.77	6	262
10031	2013	5	4.68	9	266
10031	2013	4	22.81	5	334
10031	2013	3	3.2	7	286
10031	2013	2	2.71	8	278
10031	2013	1	2	6	311
10031	2014	12	927.5	6	189
10031	2014	11	814.19	5	173
10031	2014	10	1026.48	7	141
10031	2014	9	1453.72	8	285
10031	2014	8	986.24	9	219
10031	2014	7	1150.51	17	228
10031	2014	6	1417.5	9	269
10031	2014	5	976.4	11	219
10031	2014	4	1066.06	8	251
10031	2014	3	1201.46	10	283
10031	2014	2	838.51	6	165
10031	2014	1	808.33	5	254
10031	2015	12	1455.11	10	308
10031	2015	11	407.32	2	96
10031	2015	10	1115.91	7	202
10031	2015	9	823.96	10	177
10031	2015	8	1083.74	10	217
10031	2015	7	612.11	5	133
10031	2015	6	982.08	4	196
10031	2015	5	991.65	5	202
10031	2015	4	1001.89	5	189
10031	2015	3	1470.21	10	283
10031	2015	2	912.12	7	191
10031	2015	1	974.66	8	210
10031	2016	12	816.13	6	168
10031	2016	11	936.54	8	199
10031	2016	10	1805.61	8	303
10031	2016	9	773.9	7	171
10031	2016	8	923.79	6	198
10031	2016	7	554.89	6	121
10031	2016	6	1386.57	7	240
10031	2016	5	1171.21	7	246
10031	2016	4	719.62	5	162
10031	2016	3	1239.16	7	256
10031	2016	2	730.76	5	154
10031	2016	1	1250.47	5	263
10031	2017	1	1042.13	5	226
10032	2010	12	0	1	21
10032	2010	11	0	3	45
10032	2010	10	-1.42E-14	3	56
10032	2010	9	5.68E-14	4	59
10032	2010	8	148.11	8	96
10032	2010	7	302.79	6	70
10032	2010	6	193.88	4	40
10032	2010	5	275.54	5	79
10032	2010	3	23.1	1	9
10032	2011	12	8.53E-14	6	93
10032	2011	11	-7.11E-15	4	54
10032	2011	10	1.78E-15	3	47
10032	2011	9	-1.07E-14	2	40
10032	2011	8	-2.13E-14	5	85
10032	2011	7	-2.84E-14	3	50
10032	2011	6	1.33	5	73
10032	2011	5	1	7	117
10032	2011	4	1.5	1	20
10032	2011	1	1.42E-14	3	34
10032	2012	12	0	1	5
10032	2012	11	-1.07E-14	3	32
10032	2012	10	0.61	3	67
10032	2012	9	0.94	4	59
10032	2012	8	-7.11E-15	4	60
10032	2012	7	0.45	5	96
10032	2012	6	0.61	5	85
10032	2012	5	-2.84E-14	6	113
10032	2012	4	0.66	3	55
10032	2012	3	3.20E-14	4	72
10032	2012	2	1.53	2	53
10032	2012	1	0.44	2	33
10032	2013	12	-2.84E-14	4	56
10032	2013	11	2.84E-14	2	31
10032	2013	10	0.46	4	102
10032	2013	9	2	2	31
10032	2013	8	7.11E-15	5	77
10032	2013	7	1.42E-13	4	83
10032	2013	6	2.65	7	104
10032	2013	5	1.8	6	127
10032	2013	4	0.52	5	114
10032	2013	3	3.55E-15	2	23
10032	2013	2	0	1	5
10032	2014	12	45.17	1	3
10032	2014	11	115.62	2	22
10032	2014	10	123.02	4	30
10032	2014	9	158.53	4	41
10032	2014	8	196.33	5	38
10032	2014	7	215.11	5	50
10032	2014	6	29.73	1	5
10032	2014	5	168.49	4	49
10032	2015	12	43.47	1	13
10032	2015	11	12.33	1	4
10032	2015	10	81.06	2	15
10032	2015	9	260.62	4	54
10032	2015	8	313.51	4	28
10032	2015	7	152.39	4	42
10032	2015	6	276.5	5	60
10032	2015	5	188.62	3	41
10032	2015	4	120.68	2	26
10032	2015	3	250.99	5	61
10032	2015	2	44.71	2	11
10032	2016	11	6.5	1	1
10032	2016	9	39.72	1	8
10032	2016	8	69.22	1	12
10032	2016	6	153.14	1	29
10032	2016	4	79.32	2	17
10032	2016	3	150.91	2	45
10032	2016	2	18.06	1	4
10033	2011	12	5.4	4	29
10033	2011	11	0.53	6	78
10033	2011	10	-4.17E-14	7	79
10033	2011	9	-3.55E-14	8	110
10033	2011	8	5.5	7	77
10033	2012	12	0	7	58
10033	2012	11	1.42E-14	7	67
10033	2012	10	0.21	4	58
10033	2012	9	0.22	6	55
10033	2012	8	0	5	33
10033	2012	7	-2.13E-14	9	70
10033	2012	6	0.2	6	85
10033	2012	5	-8.88E-16	5	69
10033	2012	4	7.11E-15	5	30
10033	2012	3	1.95E-14	8	92
10033	2012	2	1.78E-15	4	39
10033	2012	1	0.33	7	64
10033	2013	8	3.55E-15	3	23
10033	2013	7	0.43	9	86
10033	2013	6	-7.11E-15	5	52
10033	2013	5	0	3	28
10033	2013	4	3.55E-15	3	21
10033	2013	3	0.28	9	87
10033	2013	2	0.21	4	68
10033	2013	1	7.11E-15	4	27
10033	2014	8	19.33	1	8
10034	2011	12	0.18	9	116
10034	2011	11	0.1	8	123
10034	2011	10	0.51	5	125
10034	2011	9	-3.55E-14	6	78
10034	2011	8	1.11	4	98
10034	2012	12	-8.88E-15	2	20
10034	2012	11	3.26	4	81
10034	2012	10	0.18	1	26
